System,Utterance,H:engaging,H:context,H:natural,H:overall,H:understandable,H:useknowledge,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
47,M2,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,0.0,0.045555939998875195,0.2910309187651089,0.23076923076923075,0.08333333333333333,-0.6931471805599452,-0.6931471805599453,0.23076923076923075,0.23076923076923075,0.08333333333333333,6.68986069184485,0.10522403839040534,0.5610216856002808,0.10198267406334571
47,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.19251886668915374,0.39564441896000213,0.15384615384615385,0.08333333333333333,-0.48394424030475336,-0.6270913975532665,0.15384615384615385,0.23076923076923078,0.08333333333333333,3.737437943747671,0.3419244301322445,0.6047433018684387,0.263399082406062
48,M0,2.6666666666666665,2.3333333333333335,3.0,2.6666666666666665,1.0,0.0,-0.04919716777483618,0.20572133605586995,0.06666666666666667,0.07142857142857142,-0.6931471805599453,-0.6931471805599452,0.06666666666666667,0.06666666666666667,0.0,2.7350835735481263,0.13112905447602866,0.425702303647995,-0.02149029194751506
48,M1,2.6666666666666665,2.0,2.6666666666666665,3.6666666666666665,1.0,1.0,0.06679299155547413,0.24925422023783894,0.26666666666666666,0.14285714285714285,-0.6931471805599453,-0.6931471805599453,0.2,0.26666666666666666,0.0,3.241496606455093,0.13679999339114957,0.4501611888408661,-0.008897393158458389
48,M2,2.6666666666666665,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.0,0.0,-0.03136488766919521,0.23602326077722613,0.20000000000000004,0.0,-0.6931471805599452,-0.6931471805599453,0.13333333333333333,0.20000000000000004,0.0,3.0272532566104675,0.1474322605904938,0.4641585946083069,-0.04739555485503688
48,M3,3.0,2.3333333333333335,3.0,4.666666666666667,1.0,1.0,0.03212156524698229,0.24962482536454444,0.26666666666666666,0.07142857142857142,-0.6931471805599453,-0.6931471805599453,0.2,0.26666666666666666,0.0,5.0912128230977505,0.1699008732694885,0.4747488796710968,-7.913957906136027e-05
49,M0,2.0,2.0,3.0,3.0,1.0,0.3333333333333333,0.09587617519866765,0.3233557370538953,0.42857142857142855,0.16666666666666666,-0.6931471805599453,-0.6931471805599453,0.2857142857142857,0.2857142857142857,0.16666666666666666,11.386050660556927,0.19351375184360284,0.5729231238365173,0.1939355261982375
49,M1,2.3333333333333335,3.0,2.6666666666666665,4.0,1.0,0.6666666666666666,0.31598091274073625,0.5161199099233951,0.5714285714285714,0.3333333333333333,-0.6931471805599453,-0.6931471805599453,0.42857142857142855,0.42857142857142855,0.3333333333333333,16.784459625186194,0.2707322444262919,0.7209352850914001,0.24272844888868228
49,M2,1.6666666666666667,2.0,2.3333333333333335,2.0,0.6666666666666666,0.0,0.35665179757978416,0.55252679454202,0.42857142857142855,0.3333333333333333,-0.6931471805599453,-0.6931471805599453,0.42857142857142855,0.42857142857142855,0.3333333333333333,19.070828081828378,0.1521861688021453,0.6408329606056213,0.2067781854080989
49,M3,2.6666666666666665,3.0,3.0,4.666666666666667,1.0,1.0,-0.10184950017218597,0.17832143788699184,0.2857142857142857,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,4.02724819242185,0.18632518884406035,0.5986238121986389,0.08626110451839486
50,M0,1.6666666666666667,3.0,3.0,3.6666666666666665,1.0,0.0,0.05351238799372038,0.30064548370143584,0.2,0.1111111111111111,-0.6931471805599453,-0.6931471805599453,0.2,0.2,0.1111111111111111,8.334503290277123,0.1051160967930311,0.513961911201477,-0.009290232968287127
50,M1,1.6666666666666667,3.0,3.0,4.0,1.0,0.0,-0.07052361728221213,0.21465762583274706,0.1,0.0,-0.6931471805599453,-0.6931471805599453,0.1,0.1,0.0,2.1504238591261657,0.12140821486963786,0.4767455756664276,0.005456358305986786
50,M2,1.6666666666666667,3.0,3.0,4.0,1.0,0.0,-0.07052361728221213,0.21465762583274706,0.1,0.0,-0.6931471805599453,-0.6931471805599453,0.1,0.1,0.0,2.1504238591261657,0.12140821486963786,0.4482552707195282,0.0006439622166437564
50,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.07052361728221213,0.21465762583274706,0.1,0.0,-0.6931471805599453,-0.6931471805599452,0.1,0.1,0.0,1.6932492841722677,0.13177091918195266,0.46807628870010376,0.055486077697666225
51,M0,2.6666666666666665,2.3333333333333335,1.6666666666666667,3.0,1.0,0.0,-0.05460419385468851,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599454,0.14285714285714285,0.14285714285714285,0.0,2.1476912089159055,0.13023202261011846,0.47193410992622375,-0.0907106018655941
51,M1,1.6666666666666667,3.0,3.0,4.0,1.0,0.0,0.8776510353511455,1.0395964490341956,0.7142857142857143,0.5,-0.34657359027997264,-0.31419209939778303,0.7142857142857143,0.7142857142857143,0.5,27.77619034011791,0.42646063586791655,0.7563309669494629,0.60921106921909
51,M2,2.3333333333333335,1.0,3.0,2.6666666666666665,1.0,0.0,-0.05460419385468851,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,4.196114906296549,0.11670409062942029,0.43131041526794434,-0.07103708973436906
51,M3,2.6666666666666665,3.0,3.0,4.666666666666667,1.0,1.0,0.08408408140582413,0.3058916373751649,0.2857142857142857,0.0,-0.5643918321150287,-0.6931471805599452,0.2857142857142857,0.2857142857142857,0.0,4.295382417831811,0.22126049718288018,0.5290171504020691,-0.045355422292114644
52,M0,2.0,1.6666666666666667,3.0,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,3.4353182138500227,0.14072793148880108,0.4912659823894501,0.06692533184061977
52,M1,1.6666666666666667,3.0,3.0,3.6666666666666665,1.0,0.0,0.031029967113147316,0.26813286080151644,0.3333333333333333,0.0,-0.6931471805599453,-0.6931471805599453,0.3333333333333333,0.3333333333333333,0.0,7.267884212102741,0.1535419967080551,0.5538975596427917,0.11827924357423902
52,M2,2.6666666666666665,1.3333333333333333,3.0,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.6932492841722677,0.10307728536165883,0.4553394615650177,0.09021218502467698
52,M3,3.0,2.3333333333333335,3.0,4.666666666666667,1.0,1.0,-0.10233404016262426,0.1960609816786364,0.0,0.0,-0.6931471805599452,-0.6931471805599453,0.0,0.0,0.0,2.8398387225677895,0.16832909985583389,0.5374503135681152,0.11905882321506889
53,M0,2.3333333333333335,3.0,2.6666666666666665,3.6666666666666665,1.0,0.0,0.25834732319117315,0.4456383700853439,0.1111111111111111,0.0,-0.2947841194846702,-0.6931471805599453,0.1111111111111111,0.2222222222222222,0.0,4.955725306405571,0.21446335981563258,0.6556620001792908,0.25706419946513526
53,M1,2.3333333333333335,1.6666666666666667,3.0,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,2.139089632303348,0.08473322420276792,0.44408753514289856,0.0033715335483240905
53,M2,2.0,1.6666666666666667,2.6666666666666665,3.0,1.0,0.3333333333333333,0.059406723871808564,0.3191068617164099,0.0,0.0,-0.5385808258255476,-0.6931471805599452,0.0,0.1111111111111111,0.0,2.0980574531482743,0.13204830307269508,0.5465462803840637,0.144674532862076
53,M3,3.0,2.6666666666666665,2.6666666666666665,4.666666666666667,1.0,1.0,-0.10233404016258174,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599454,0.0,0.0,0.0,1.0738456044579527,0.15902028359111614,0.44817790389060974,-0.008139898831505787
54,M0,3.0,1.6666666666666667,3.0,3.3333333333333335,1.0,0.0,-0.04500815006806447,0.20652766612258822,0.07142857142857142,0.07692307692307693,-0.6931471805599452,-0.6931471805599452,0.07142857142857142,0.07142857142857142,0.0,2.445593937240363,0.13380353960420932,0.4683677852153778,-0.04634067924887075
54,M1,2.3333333333333335,1.6666666666666667,2.0,2.3333333333333335,1.0,1.0,-0.08038827326483011,0.20904399946797592,0.07142857142857142,0.0,-0.6931471805599452,-0.6931471805599452,0.07142857142857142,0.07142857142857142,0.0,5.097103985522972,0.054822888922784495,0.5190895795822144,-0.04690701304984879
54,M2,2.3333333333333335,1.3333333333333333,2.0,2.3333333333333335,1.0,0.0,0.010909657926666538,0.23707680365603812,0.21428571428571427,0.07692307692307693,-0.6931471805599452,-0.6931471805599452,0.21428571428571427,0.21428571428571427,0.0,5.791428261249877,0.0984634446356235,0.5747230052947998,0.06562390027481413
54,M3,2.6666666666666665,3.0,3.0,4.0,1.0,0.0,-0.018796352785892645,0.22113119983691598,0.14285714285714285,0.07692307692307693,-0.6931471805599452,-0.6931471805599452,0.14285714285714285,0.14285714285714285,0.0,2.923637789252517,0.14046227805094755,0.508491575717926,0.05121919531508057
55,M0,2.3333333333333335,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,-0.011397906316312767,0.2233918853487995,0.15384615384615385,0.08333333333333333,-0.6931471805599453,-0.6931471805599453,0.15384615384615385,0.15384615384615385,0.0,3.7052472057637615,0.13353541336239255,0.48390454053878784,0.008563365581946147
55,M1,2.3333333333333335,3.0,3.0,3.3333333333333335,1.0,0.6666666666666666,-0.011397906316312767,0.2233918853487995,0.15384615384615385,0.08333333333333333,-0.6931471805599453,-0.6931471805599453,0.15384615384615385,0.15384615384615385,0.0,3.515208856700362,0.0790930892001823,0.5217106938362122,-0.015438445610775675
55,M2,2.6666666666666665,1.0,2.6666666666666665,2.6666666666666665,1.0,0.0,0.34322465177917894,0.3412444747775535,0.38461538461538464,0.4166666666666667,-0.5668288201725579,-0.6931471805599453,0.23076923076923078,0.38461538461538464,0.0,4.246549372656572,0.2236782375095608,0.5840752720832825,0.23930027867724768
55,M3,2.6666666666666665,3.0,3.0,5.0,1.0,1.0,0.09575782705789126,0.2906251846546406,0.23076923076923075,0.08333333333333333,-0.5668288201725579,-0.6931471805599453,0.15384615384615385,0.23076923076923075,0.0,2.8265205879007453,0.22131080152100338,0.5085587501525879,0.04724022448231624
56,M0,2.6666666666666665,2.6666666666666665,3.0,3.6666666666666665,1.0,0.0,-0.07853856308698481,0.21010554898886502,0.07692307692307694,0.0,-0.6931471805599453,-0.6931471805599452,0.07692307692307694,0.07692307692307694,0.0,3.1307431721723757,0.12907815137100048,0.5540120601654053,0.011682779072422322
56,M1,2.0,2.3333333333333335,2.6666666666666665,3.3333333333333335,1.0,0.0,-0.07853856308698481,0.21010554898886502,0.07692307692307693,0.0,-0.6931471805599453,-0.6931471805599452,0.07692307692307693,0.07692307692307693,0.0,4.496618206730097,0.06831196427285167,0.49450597167015076,-0.036693892773675074
56,M2,2.6666666666666665,3.0,3.0,4.333333333333333,1.0,0.3333333333333333,0.05034643687360729,0.26665488467832443,0.15384615384615385,0.08333333333333333,-0.5848769336675606,-0.6931471805599452,0.07692307692307693,0.15384615384615385,0.0,3.2567594431760947,0.13294556241197247,0.5431504845619202,0.067243841888879
56,M3,2.6666666666666665,3.0,3.0,4.333333333333333,1.0,0.6666666666666666,-0.017942138979707756,0.24309229806390809,0.2307692307692308,0.0,-0.6931471805599453,-0.6931471805599452,0.15384615384615385,0.2307692307692308,0.0,3.0372940354383413,0.1321029847345637,0.4823274612426758,0.017639907666315846
57,M0,2.3333333333333335,2.6666666666666665,2.0,2.6666666666666665,0.6666666666666666,0.0,0.03346747201483835,0.2820432568357243,0.18181818181818182,0.0,-0.5668288201725579,-0.6931471805599453,0.18181818181818182,0.18181818181818182,0.0,4.11236251403474,0.14519403277321302,0.5212287902832031,0.06743360109262064
57,M1,2.3333333333333335,3.0,3.0,3.3333333333333335,1.0,0.0,-0.039001846297536,0.2319508061639326,0.18181818181818182,0.0,-0.6931471805599453,-0.6931471805599453,0.18181818181818182,0.18181818181818182,0.0,3.667862829704212,0.1113565835374383,0.6040595173835754,0.13107526952786097
57,M2,2.0,3.0,2.0,3.0,1.0,0.0,-0.07372824920839605,0.21284650794950533,0.09090909090909091,0.0,-0.6931471805599453,-0.6931471805599453,0.09090909090909091,0.09090909090909091,0.0,4.11236251403474,0.08886605182961961,0.4822254180908203,0.01526850493489551
57,M3,2.6666666666666665,3.0,3.0,4.666666666666667,1.0,1.0,0.3613640181619524,0.5181206832586439,0.36363636363636365,0.2,-0.44051045978517045,-0.5190991279183053,0.36363636363636365,0.36363636363636365,0.2,20.2355539266737,0.40428130405368856,0.6502111554145813,0.2036324588482693
58,M0,2.6666666666666665,2.3333333333333335,3.0,3.3333333333333335,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,2.8398387225677895,0.12302332624876984,0.4957234859466553,0.15210751319774696
58,M1,1.6666666666666667,2.6666666666666665,3.0,3.0,1.0,0.0,-0.06139845705501423,0.21975524848692618,0.125,0.0,-0.6931471805599453,-0.6931471805599453,0.125,0.125,0.0,4.278179264606695,0.09037559048860513,0.4295400381088257,0.04275541935949523
58,M2,2.3333333333333335,2.3333333333333335,3.0,3.6666666666666665,1.0,0.6666666666666666,0.059002320276218545,0.24519162486821666,0.25,0.14285714285714285,-0.6931471805599453,-0.6931471805599452,0.25,0.25,0.0,5.0735520042259505,0.11258956926437122,0.5548662543296814,0.17234710677394638
58,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.14793289357298112,0.15359167983220434,0.125,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,1.0122231330332756,0.1792316908045137,0.41410812735557556,-0.06668963275512474
59,M0,2.6666666666666665,2.0,2.3333333333333335,3.0,0.6666666666666666,0.0,0.14149903166175049,0.30811908386537534,0.18750000000000003,0.2,-0.5767140492471123,-0.6150402156381161,0.18750000000000003,0.18750000000000003,0.06666666666666667,5.464223296249538,0.14678816317898782,0.47107818722724915,-0.023760440159419804
59,M1,1.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,1.0,0.0,-0.10233404016262426,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,1.792860066160371,0.1050581000869716,0.4155811667442322,-0.16392855851604438
59,M2,2.3333333333333335,1.0,2.3333333333333335,2.3333333333333335,1.0,0.0,-0.10233404016262426,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,2.0837289954869336,0.09580877494883293,0.45585983991622925,-0.05055165206243961
59,M3,2.6666666666666665,3.0,3.0,5.0,1.0,1.0,0.015157103061567812,0.25016183590282814,0.125,0.06666666666666667,-0.6113382541525569,-0.6931471805599452,0.0625,0.125,0.0,2.0705706652424007,0.19629429028562279,0.42949607968330383,-0.10875553323493548
